date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
2014-06-04,200000.0,3,6,False,191.38018,False,False,False,1,True,False,6,1
2014-06-11,333000.0,2,6,False,66.89016,False,False,False,1,False,True,6,3
2014-10-22,625000.0,4,9,False,206.24466,False,False,False,2,True,False,10,4
2014-10-01,495000.0,3,7,True,193.23824,False,False,False,1,True,True,10,3
2015-02-04,245000.0,3,7,False,165.36734,False,False,False,2,True,False,2,1
2014-10-24,384000.0,3,8,True,91.97397,False,False,False,2,True,False,10,4
2014-11-13,600000.0,2,6,False,91.97397,False,False,False,2,False,True,11,3
2014-11-24,323000.0,3,7,False,119.84487,False,False,False,1,False,True,11,3
2015-04-03,705000.0,2,8,False,214.141415,False,False,False,2,True,True,4,4
2014-08-26,872500.0,3,8,True,189.52212,False,False,False,2,True,True,8,4
2015-04-28,300000.0,3,6,False,93.83203,False,False,False,1,False,True,4,2
2014-05-22,622500.0,4,9,False,276.85094,False,False,False,2,True,False,5,3
2015-04-21,489000.0,4,7,False,201.59951,False,False,False,2,True,False,4,3
2014-12-02,382000.0,4,7,False,161.65122,False,False,False,1,False,False,12,3
2014-11-06,338000.0,4,6,True,142.14159,False,False,True,1,True,True,11,2
2015-03-09,325000.0,4,7,True,194.16727,False,False,False,2,True,True,3,2
2014-06-05,492000.0,4,8,True,261.05743,False,True,False,3,True,False,6,2
2015-02-03,269950.0,4,7,False,133.78032,False,False,False,1,False,True,2,1
2014-12-01,1438890.0,5,10,False,317.72826,False,False,False,3,True,False,12,4
2014-10-22,825000.0,4,9,False,336.30886,True,False,False,3,True,False,10,3
2014-09-08,550000.0,4,8,True,196.95436,False,False,False,2,True,True,9,4
2014-12-10,315000.0,3,7,False,93.83203,False,False,False,1,True,True,12,3
2015-03-30,850000.0,3,9,False,312.15408,False,False,False,2,True,False,3,4
2014-05-27,399000.0,4,8,True,266.63161,False,False,False,2,True,False,5,1
2014-11-19,392500.0,3,7,False,143.07062,False,False,False,1,True,True,11,2
2014-08-29,682000.0,5,7,True,196.95436,False,False,False,2,True,False,8,4
2014-07-20,760000.0,4,10,False,277.77997,False,False,False,2,True,False,7,4
2014-06-10,515000.0,3,7,False,167.2254,False,False,False,2,True,False,6,2
2015-01-05,313000.0,4,8,False,228.54138,False,False,False,2,True,False,1,1
2014-09-08,335000.0,2,5,False,126.34808,False,False,False,1,False,True,9,3
2014-09-12,250000.0,4,7,False,189.52212,False,False,False,2,True,False,9,2
2014-07-02,394500.0,4,8,False,278.894806,False,False,False,2,True,False,7,1
2015-04-14,245000.0,3,6,False,91.97397,False,False,False,1,False,True,4,1
2014-08-12,329500.0,3,7,True,139.3545,False,False,False,2,True,True,8,2
2014-06-23,425000.0,3,7,True,146.78674,False,False,False,2,True,True,6,4
2015-04-30,175000.0,3,6,False,106.83845,False,False,False,1,False,True,4,1
2014-05-23,300000.0,2,7,False,124.49002,False,True,False,1,False,True,5,1
2015-02-25,340000.0,3,7,False,159.79316,False,False,False,2,True,True,2,1
2014-05-30,659000.0,4,8,True,296.36057,False,False,True,2,True,True,5,2
2015-04-14,640000.0,3,10,False,224.82526,False,False,False,2,True,False,4,3
2015-05-04,280000.0,3,7,False,94.76106,False,False,False,1,False,True,5,2
2015-02-23,400000.0,2,7,False,65.0321,False,False,False,1,False,True,2,3
2014-08-12,425000.0,3,7,False,122.63195999999999,False,False,False,1,False,True,8,3
2015-03-30,525000.0,3,8,False,281.49609,False,False,False,2,True,False,3,3
2014-11-14,805000.0,5,9,True,427.3538,False,False,False,4,True,False,11,3
2014-06-09,352750.0,2,7,True,98.47718,False,False,False,1,True,False,6,3
2014-12-29,320000.0,3,7,True,215.53496,False,False,False,2,False,True,12,1
2014-08-05,272000.0,3,7,False,128.20614,False,False,False,1,True,True,8,1
2014-12-08,989900.0,5,8,True,308.43796,False,False,True,2,True,True,12,4
2015-04-02,375000.0,4,7,False,166.29637,False,True,False,2,False,False,4,2
2014-10-28,399000.0,5,8,True,243.40586,False,False,False,2,False,True,10,2
2014-05-14,489200.0,3,7,False,171.87055,False,False,True,2,True,False,5,2
2014-08-05,360000.0,3,6,False,108.69651,False,False,True,1,True,True,8,2
2014-09-13,950000.0,4,9,False,287.9993,False,True,False,1,True,True,9,4
2014-10-06,350000.0,3,7,False,122.63195999999999,False,False,False,1,True,True,10,2
2014-10-28,308000.0,2,7,False,100.33524,True,True,False,1,False,True,10,2
2015-04-07,477000.0,3,7,False,117.05778,False,False,False,2,True,False,4,3
2014-06-26,358000.0,3,7,False,227.61235,False,False,False,1,True,True,6,3
2015-04-03,315000.0,3,7,False,166.29637,False,False,False,2,True,False,4,2
2014-09-24,351000.0,4,6,False,143.99965,False,False,False,1,False,True,9,3
2015-02-03,467000.0,3,8,False,142.14159,False,False,False,2,True,False,2,3
2015-05-06,358000.0,3,8,False,188.221478,False,False,False,2,True,False,5,1
2014-07-08,711600.0,4,10,True,332.59274,False,False,False,3,False,False,7,4
2015-05-07,433000.0,4,6,True,170.94152,False,False,False,2,False,False,5,1
2015-04-24,1110000.0,4,8,True,277.77997,False,False,True,2,True,True,4,4
2014-09-18,460000.0,3,7,False,157.00607,True,False,False,2,True,True,9,2
2014-10-21,387000.0,2,8,False,108.69651,False,False,False,2,True,False,10,3
2014-10-02,310000.0,3,6,False,119.84487,False,True,True,2,False,True,10,2
2014-08-28,650000.0,3,7,False,120.7739,False,False,False,1,False,True,8,4
2014-10-27,511718.0,2,6,True,157.9351,False,False,False,1,True,True,10,3
2014-10-06,730000.0,4,10,True,410.63126,False,False,False,3,True,False,10,3
2014-10-30,750000.0,4,10,False,298.21863,False,False,False,2,True,False,10,4
2015-04-06,270000.0,3,7,False,165.36734,False,False,False,2,True,False,4,1
2015-01-28,215000.0,3,6,False,79.89658,False,False,False,1,False,True,1,2
2015-02-04,439000.0,2,7,True,97.54814999999999,False,False,False,1,False,True,2,3
2014-11-17,400000.0,4,7,False,208.10272,True,False,False,3,False,False,11,2
2014-07-21,361500.0,3,7,False,99.40621,False,False,False,1,True,True,7,4
2015-02-03,369900.0,2,8,False,164.43831,False,False,False,2,True,False,2,2
2015-02-06,311750.0,4,7,True,210.88981,False,False,False,2,True,True,2,1
2014-11-25,549000.0,3,7,False,124.49002,False,False,True,2,False,False,11,3
2015-01-26,925000.0,3,9,True,304.72184,False,True,False,2,True,True,1,4
2014-07-07,681000.0,3,8,False,174.65764,False,False,False,1,True,True,7,4
2014-06-25,352000.0,4,7,True,142.14159,False,False,False,1,False,True,6,1
2014-11-25,750000.0,4,7,True,245.26391999999998,False,False,True,2,True,False,11,3
2014-05-08,499000.0,2,8,True,103.12233,False,False,False,1,True,False,5,4
2014-08-27,545000.0,4,8,False,222.03817,False,False,False,2,True,True,8,3
2014-11-04,495000.0,3,8,False,175.58667,False,False,False,1,True,True,11,2
2014-08-18,355000.0,4,9,True,200.67048,False,False,False,1,True,True,8,1
2014-11-26,420000.0,5,8,True,235.97362,True,False,False,2,True,True,11,1
2014-07-21,447000.0,2,8,False,91.04494,False,False,False,1,False,False,7,4
2014-09-02,565000.0,3,9,False,188.59309,False,False,False,2,True,True,9,2
2014-09-05,251700.0,3,7,True,168.15443,False,False,False,2,True,True,9,1
2015-02-22,467500.0,2,7,True,138.42547,False,False,False,1,True,True,2,3
2014-06-26,782900.0,4,10,True,284.28318,False,False,False,3,True,False,6,3
2014-06-10,1059500.0,5,9,True,300.07669,False,False,False,3,True,False,6,3
2014-12-12,312500.0,4,8,False,213.6769,False,False,False,0,True,False,12,1
2015-04-03,403000.0,3,7,True,139.3545,False,False,False,1,False,True,4,4
2015-03-25,699950.0,3,8,True,207.17369,False,True,False,3,True,True,3,3
2015-04-23,334900.0,4,6,True,202.52854,False,False,False,1,True,False,4,2
2014-09-03,499950.0,3,7,False,126.34808,False,False,False,1,True,True,9,4
2015-01-27,280000.0,3,7,False,153.28995,False,False,False,2,True,False,1,1
2014-11-21,299500.0,4,7,True,148.6448,False,False,False,2,True,True,11,2
2014-06-11,292000.0,4,8,False,224.267842,False,False,False,2,True,False,6,1
2014-05-15,275000.0,4,7,True,170.94152,False,False,False,2,True,False,5,1
2014-09-10,216500.0,3,6,False,94.76106,False,False,False,1,False,True,9,1
2014-09-17,361810.0,3,7,False,115.19972,True,False,False,1,True,True,9,2
2015-04-30,449500.0,4,9,False,223.89623,False,False,False,2,True,False,4,1
2014-12-24,539500.0,4,8,True,211.81884,False,False,False,2,True,True,12,2
2014-10-24,565000.0,3,8,True,173.72861,False,False,False,2,True,False,10,3
2014-07-28,219000.0,3,7,False,101.26427,False,False,False,2,False,True,7,1
2014-12-23,215000.0,3,7,False,98.47718,False,False,False,1,False,True,12,1
2014-08-12,280000.0,3,7,False,127.27711,False,False,False,2,True,False,8,2
2015-01-16,919000.0,4,10,True,336.30886,False,True,False,2,True,True,1,4
2014-07-18,450000.0,3,8,False,143.07062,False,False,False,1,True,True,7,4
2014-07-21,576000.0,4,8,False,240.61877,False,False,False,2,True,False,7,3
2014-12-20,248000.0,4,8,True,215.53496,False,False,False,2,True,True,12,1
2015-04-14,296000.0,2,7,False,127.27711,False,False,False,1,False,True,4,2
2014-11-20,340000.0,3,7,True,315.8702,False,False,False,1,True,True,11,4
2014-09-16,452250.0,4,7,True,236.90265,False,False,False,2,True,True,9,2
2015-04-15,420000.0,3,8,False,140.190627,False,False,False,2,True,False,4,2
2014-08-21,245000.0,3,7,False,138.42547,False,False,False,2,False,True,8,1
2014-06-09,852500.0,3,9,True,244.33489,False,False,False,2,True,True,6,4
2014-07-30,150000.0,3,7,False,122.63195999999999,False,False,False,1,False,True,7,1
2015-03-05,355000.0,2,7,False,134.70935,False,False,False,1,False,True,3,1
2014-06-25,1150000.0,3,7,False,196.02533,False,False,True,2,False,False,6,4
2015-03-10,410000.0,2,7,True,187.66406,False,False,False,1,False,True,3,2
2015-04-14,300000.0,3,7,False,128.20614,False,False,False,1,False,True,4,1
2014-06-10,490000.0,3,9,True,206.24466,False,False,False,2,False,False,6,3
2015-03-20,400000.0,4,8,False,290.78639,False,False,False,2,True,False,3,2
2014-11-24,325000.0,4,7,True,223.89623,False,False,False,1,False,True,11,2
2014-09-20,195000.0,3,6,False,97.54814999999999,False,False,True,1,True,True,9,1
2014-08-01,453000.0,3,8,True,140.28353,False,False,False,2,True,False,8,4
2014-08-12,215000.0,2,6,False,93.83203,False,False,False,1,False,True,8,2
2015-01-21,383000.0,4,9,False,245.26391999999998,False,False,False,2,True,False,1,1
2014-06-05,324500.0,3,7,False,154.21898,False,False,False,2,True,False,6,2
2014-12-18,339999.0,3,8,False,219.25108,False,False,False,2,True,False,12,1
2014-11-04,435000.0,4,8,True,244.33489,False,True,False,2,False,True,11,2
2015-04-29,415000.0,4,7,False,182.08988,False,False,False,2,False,False,4,2
2015-03-17,230500.0,2,6,False,68.74822,False,False,False,1,False,True,3,2
2014-10-02,685000.0,4,7,True,154.21898,False,False,True,2,True,False,10,3
2014-07-09,409124.0,5,8,True,308.43796,False,False,False,3,True,False,7,1
2014-10-14,1150000.0,4,11,True,389.26357,False,False,False,3,True,False,10,4
2014-08-21,460000.0,2,7,True,170.01248999999999,False,False,True,2,True,True,8,2
2014-07-28,476000.0,4,9,False,254.55422,False,False,False,2,True,False,7,1
2014-10-31,556000.0,3,7,True,147.71577,False,False,False,1,True,False,10,4
2014-06-27,415000.0,3,8,True,223.89623,False,False,False,1,True,True,6,1
2014-06-18,295000.0,3,7,False,128.20614,False,False,False,2,False,True,6,1
2015-03-03,920000.0,5,8,True,253.62519,False,False,False,2,True,False,3,4
2015-03-06,959000.0,3,10,False,308.43796,False,False,True,2,True,True,3,2
2015-04-21,546000.0,4,8,False,166.29637,False,False,False,3,False,False,4,3
2014-09-25,750000.0,2,7,False,120.7739,False,True,False,1,True,True,9,3
2014-10-21,395000.0,3,8,True,134.70935,False,False,False,3,True,False,10,4
2014-06-03,770000.0,3,10,False,225.75429,False,False,False,2,True,False,6,3
2014-06-25,260000.0,3,7,True,146.78674,False,False,False,1,True,True,6,1
2014-06-09,365000.0,3,8,False,167.2254,False,False,False,2,True,False,6,2
2014-06-10,250000.0,3,7,True,147.71577,False,False,False,1,True,True,6,1
2014-12-23,523000.0,4,8,False,247.12198,False,False,False,2,True,False,12,3
2014-12-10,290500.0,4,9,False,233.18653,False,False,False,3,True,False,12,1
2015-04-27,335000.0,3,7,True,215.53496,False,False,False,1,False,True,4,2
2014-08-05,910000.0,4,9,True,389.26357,False,False,False,2,True,True,8,4
2015-03-19,499950.0,4,9,False,270.34773,False,False,False,2,True,False,3,1
2014-06-17,400000.0,3,7,False,198.81242,False,False,False,2,True,False,6,2
2014-12-02,580000.0,5,7,True,252.69616,False,False,False,2,True,False,12,3
2015-01-02,252000.0,1,6,False,63.17404,True,True,False,1,False,True,1,3
2015-03-16,320000.0,3,7,False,153.28995,False,False,False,2,True,False,3,2
2014-05-13,225000.0,3,7,True,154.21898,False,False,False,1,False,True,5,1
2014-10-01,315000.0,4,7,True,202.52854,False,False,True,2,True,True,10,2
2015-02-11,598800.0,6,9,True,415.27641,False,True,False,4,False,False,2,1
2014-12-30,620000.0,4,7,False,282.42512,False,False,False,2,True,False,12,4
2014-06-20,905000.0,4,9,True,275.92191,False,False,False,3,True,False,6,4
2015-01-06,216000.0,2,7,False,104.98039,False,False,False,1,False,True,1,1
2014-12-06,615000.0,3,8,True,251.76713,False,False,False,3,True,False,12,3
2014-06-09,579000.0,2,8,False,173.72861,False,False,False,2,False,True,6,4
2015-05-04,534950.0,5,8,False,299.14766,False,False,False,2,True,False,5,2
2014-08-22,625000.0,2,7,False,102.1933,False,False,False,1,False,True,8,4
2014-08-25,535000.0,3,7,True,128.20614,False,False,False,1,True,True,8,3
2015-04-30,300000.0,3,7,False,152.36092,False,False,False,2,True,False,4,1
2015-03-19,180000.0,2,6,False,82.68367,False,False,False,1,False,True,3,1
2014-05-27,570000.0,3,8,False,179.30279,False,False,False,1,True,True,5,3
2015-03-25,210000.0,3,7,True,154.21898,False,False,False,1,False,True,3,1
2014-09-16,430000.0,3,7,True,241.5478,False,False,False,2,True,True,9,2
2014-10-09,1415000.0,4,11,True,334.4508,False,True,False,3,True,False,10,2
2014-10-21,275000.0,3,7,False,130.99323,False,False,False,1,True,True,10,2
2014-09-25,440000.0,5,8,True,253.62519,False,False,False,3,False,True,9,1
2014-12-31,931000.0,3,8,True,228.54138,False,False,False,2,True,False,12,4
2015-03-19,190848.0,4,7,True,127.27711,False,False,False,1,True,True,3,1
2015-04-03,590000.0,3,9,False,212.74787,False,False,False,2,True,False,4,4
2014-10-14,485000.0,4,8,True,299.14766,False,False,False,1,True,True,10,3
2014-10-08,479000.0,3,8,False,158.86413,False,False,False,2,True,False,10,4
2014-07-16,655000.0,3,8,False,130.99323,False,False,False,2,False,False,7,2
2015-03-21,871000.0,4,8,True,199.74145,False,True,False,2,True,True,3,4
2014-11-21,637250.0,4,9,False,196.95436,False,False,False,2,True,False,11,4
2014-08-26,207000.0,3,7,False,100.33524,False,False,False,1,False,True,8,1
2014-06-06,715000.0,3,9,False,236.90265,False,False,False,2,True,False,6,4
2014-07-11,385000.0,3,8,True,172.79958,True,False,False,2,False,True,7,2
2014-05-09,585000.0,4,8,False,222.9672,False,False,False,3,True,False,5,3
2014-06-02,305000.0,3,7,False,88.25785,False,False,False,1,False,True,6,2
2015-04-06,670000.0,3,7,True,160.72219,False,False,True,1,True,True,4,3
2014-09-04,325000.0,4,6,False,130.0642,False,False,False,1,False,False,9,1
2014-08-04,472217.0,3,8,True,186.73503,False,False,False,2,True,False,8,3
2014-10-01,283000.0,3,7,True,161.65122,False,False,False,1,False,True,10,1
2014-08-04,307635.0,3,8,False,169.08346,False,False,False,2,True,False,8,2
2015-03-26,550000.0,2,7,False,91.04494,True,False,False,1,False,False,3,3
2014-05-20,320000.0,3,7,False,137.49644,False,False,False,1,True,True,5,2
2014-06-13,379500.0,3,7,True,130.99323,False,False,False,2,True,False,6,3
2014-09-05,295000.0,3,6,False,116.12875,False,False,False,1,True,True,9,2
2014-06-25,660000.0,3,8,False,205.31563,False,False,False,2,True,False,6,4
2014-07-23,420000.0,4,7,True,188.59309,False,False,False,2,True,True,7,2
2015-01-20,197200.0,3,6,True,105.90942,False,False,False,1,False,True,1,2
2014-08-26,650000.0,3,8,False,259.19937,False,False,False,2,True,False,8,4
2014-07-18,430000.0,5,8,True,358.60558,False,True,False,2,True,True,7,1
2014-09-03,495000.0,2,7,True,178.37376,False,False,False,1,True,True,9,4
2014-05-28,599000.0,4,8,True,187.66406,True,False,False,2,True,True,5,3
2014-05-12,809000.0,5,9,True,430.14089,False,False,False,4,True,False,5,3
2014-09-10,473000.0,2,8,False,140.28353,False,False,False,1,True,True,9,4
2015-03-06,196000.0,3,6,False,92.903,False,False,False,1,True,True,3,1
2015-04-01,137900.0,3,6,True,107.76748,False,False,False,1,True,True,4,1
2014-12-11,650000.0,4,9,False,343.7411,False,False,False,2,True,False,12,2
2014-07-31,749950.0,3,8,True,167.2254,False,False,False,1,True,True,7,4
2015-03-10,252000.0,3,6,False,133.78032,False,False,False,1,True,False,3,1
2014-07-02,575000.0,3,8,True,248.98004,False,False,True,1,True,True,7,3
2015-03-24,645000.0,3,7,True,210.88981,False,False,False,1,False,True,3,3
2015-04-06,395000.0,5,8,False,261.98646,False,False,False,2,True,False,4,1
2014-12-17,670000.0,4,8,True,220.18010999999998,False,False,False,2,True,True,12,4
2015-01-21,585000.0,3,9,False,216.46399,True,False,False,2,True,False,1,2
2014-06-08,530000.0,3,9,True,315.8702,False,True,False,2,True,False,6,2
2014-10-28,429000.0,5,7,True,252.69616,False,False,False,2,True,True,10,2
2014-07-24,247500.0,4,6,False,212.74787,True,False,False,1,True,True,7,2
2014-12-26,160134.0,3,7,False,110.55457,False,False,False,1,True,True,12,1
2015-01-30,257000.0,3,6,False,171.87055,False,False,False,1,True,False,1,2
2015-04-22,298000.0,4,8,False,182.08988,False,False,False,2,True,False,4,1
2014-06-12,1325000.0,5,8,True,297.2896,False,False,False,2,True,True,6,4
2014-10-10,320000.0,5,8,False,244.33489,False,False,False,2,True,False,10,1
2014-10-27,289000.0,2,6,True,93.83203,False,False,False,1,False,True,10,1
2014-07-17,490000.0,2,7,True,147.71577,False,False,False,1,True,True,7,3
2015-05-04,540000.0,3,8,False,155.14801,False,False,False,2,True,False,5,3
2014-11-13,415000.0,3,8,False,224.82526,False,False,False,2,True,False,11,2
2015-01-06,463000.0,3,7,False,116.12875,False,False,False,1,False,True,1,4
2015-04-13,357500.0,3,8,True,160.72219,False,False,False,3,False,False,4,1
2014-06-27,602000.0,4,8,True,224.82526,False,False,False,1,True,True,6,4
2015-03-18,369500.0,3,7,False,120.7739,False,False,False,1,True,True,3,3
2014-05-30,700000.0,4,7,True,214.60593,True,False,False,2,True,False,5,3
2014-07-17,365000.0,4,8,True,252.69616,False,False,False,3,True,False,7,1
2014-06-02,391000.0,3,7,True,130.99323,False,False,False,2,True,False,6,3
2014-10-16,311300.0,2,7,False,92.903,False,False,False,1,False,True,10,2
2014-10-09,235000.0,4,7,True,192.30921,False,False,False,1,True,True,10,1
2014-06-02,300000.0,4,8,False,192.30921,False,False,False,2,True,False,6,1
2014-07-24,520000.0,4,6,True,185.806,False,False,False,2,False,False,7,3
2014-06-10,385000.0,4,7,True,159.79316,False,False,False,1,True,True,6,2
2015-02-19,383610.0,3,7,False,114.27069,False,False,False,2,False,True,2,2
2015-01-02,748000.0,4,8,True,257.34131,False,False,False,3,True,False,1,4
2014-12-01,345000.0,2,6,True,169.08346,False,False,False,1,True,True,12,2
2014-11-19,520000.0,5,7,True,189.52212,False,False,False,1,True,True,11,4
2015-01-13,489000.0,2,8,False,119.84487,False,False,False,2,True,False,1,3
2014-12-15,403500.0,4,7,True,222.9672,False,False,True,2,True,True,12,2
2014-10-01,452000.0,3,7,False,142.14159,False,False,False,2,True,False,10,3
2014-12-02,228000.0,3,7,False,92.903,False,False,False,1,False,True,12,3
2014-12-08,475000.0,3,7,False,136.56741,False,False,False,1,False,True,12,2
2015-04-23,1135000.0,4,11,False,383.68939,False,False,False,3,True,False,4,3
2015-03-10,495000.0,2,8,False,146.78674,False,False,False,2,False,True,3,4
2014-09-19,550000.0,4,9,False,286.14124,False,True,False,2,True,False,9,1
2015-04-17,320000.0,3,7,False,166.29637,False,False,False,1,True,False,4,2
2014-12-19,485000.0,4,7,True,130.0642,False,False,False,2,False,True,12,4
2014-05-20,372500.0,4,7,False,147.71577,False,False,False,1,True,False,5,2
2015-03-26,537000.0,3,7,True,130.0642,False,False,False,2,True,True,3,3
2014-07-22,1250000.0,4,10,True,419.92156,False,True,False,3,True,False,7,4
2015-04-14,382500.0,3,8,False,101.26427,False,False,False,1,True,True,4,4
2014-12-22,278000.0,3,7,True,147.71577,False,False,False,2,True,True,12,1
2015-04-23,350000.0,3,8,False,110.55457,False,False,False,2,True,False,4,3
2014-08-27,457000.0,4,8,True,195.09629999999999,False,False,True,1,True,True,8,2
2015-03-11,906000.0,3,9,False,188.59309,False,False,False,2,True,False,3,4
2015-03-13,406000.0,3,7,False,129.13517,False,False,False,1,True,True,3,2
2014-07-10,749000.0,4,8,False,197.88339,False,False,False,1,True,False,7,3
2015-03-10,685530.0,4,9,False,290.78639,False,False,False,2,True,False,3,2
2015-05-04,479000.0,3,7,False,137.49644,False,False,False,1,False,True,5,4
2014-07-17,220000.0,3,7,True,130.0642,False,False,False,2,True,True,7,1
2015-02-02,540400.0,4,8,False,156.07704,False,False,False,1,True,True,2,3
2014-10-15,343000.0,6,7,False,253.810996,False,False,False,5,False,False,10,1
2015-04-17,330000.0,3,7,False,116.12875,True,False,False,1,True,True,4,2
2014-07-07,296475.0,3,7,False,141.21256,False,False,False,2,True,False,7,2
2014-11-17,775000.0,4,10,False,299.14766,False,False,False,2,True,False,11,4
2015-04-13,250000.0,2,7,False,79.89658,False,False,False,1,False,True,4,2
2014-09-24,244500.0,2,6,True,120.7739,False,False,False,1,True,True,9,1
2014-10-20,355000.0,3,7,False,132.85129,False,False,False,2,True,False,10,3
2014-06-04,500000.0,5,8,False,271.27676,False,False,False,3,False,False,6,2
2014-12-09,1378000.0,5,10,True,478.45045,False,True,False,3,True,False,12,3
2014-08-25,305000.0,4,7,False,211.81884,False,False,False,2,True,False,8,2
2014-10-03,851000.0,3,8,True,247.12198,False,True,False,2,True,True,10,3
2015-03-25,675500.0,4,8,True,191.38018,False,False,False,2,True,True,3,4
2015-02-04,507250.0,3,6,True,130.0642,False,True,False,1,True,True,2,2
2015-04-22,481000.0,3,6,True,144.92867999999999,False,False,False,1,True,True,4,3
2014-05-15,312000.0,3,7,True,138.42547,False,False,False,2,True,False,5,1
2014-07-25,430000.0,2,6,False,91.97397,False,False,False,1,False,True,7,3
2015-01-29,332000.0,4,7,False,213.6769,False,False,False,2,True,False,1,1
2015-02-03,463000.0,3,6,False,147.71577,False,False,False,2,False,False,2,2
2014-05-19,290000.0,5,7,False,196.95436,False,False,True,1,True,False,5,1
2014-11-13,275000.0,3,7,False,140.28353,False,False,False,1,True,True,11,1
2014-10-20,1280600.0,4,8,True,330.73468,False,True,True,2,True,True,10,4
2015-05-05,339950.0,4,7,False,204.3866,False,False,False,2,True,False,5,1
2015-01-30,665000.0,6,8,False,230.39944,False,False,False,3,False,False,1,4
2014-12-15,550000.0,3,7,True,141.21256,False,False,False,1,True,True,12,3
2014-11-06,610000.0,4,7,False,129.13517,False,False,False,1,False,False,11,3
2014-06-04,989000.0,5,9,True,304.72184,False,False,False,3,True,False,6,3
2015-01-06,563000.0,6,7,True,160.72219,False,False,False,1,False,False,1,4
2014-08-13,224400.0,3,7,False,99.40621,False,False,False,1,True,True,8,2
2014-12-02,210000.0,4,6,False,141.21256,False,False,True,2,False,False,12,1
2014-05-14,925000.0,4,8,False,203.45757,False,False,True,2,True,False,5,4
2015-03-20,963990.0,4,9,False,363.715245,False,False,False,3,True,False,3,4
2014-12-10,176000.0,3,7,True,143.07062,False,False,False,2,True,True,12,1
2015-01-08,595000.0,4,8,True,341.88304,False,False,False,3,False,False,1,3
2014-09-05,1100000.0,4,8,True,316.79923,False,True,True,2,True,True,9,3
2014-11-03,334000.0,5,7,True,240.61877,False,False,False,1,True,True,11,1
2014-12-09,1275000.0,4,9,True,252.69616,False,True,True,2,True,True,12,4
2015-02-06,259000.0,3,6,True,117.98681,False,False,False,1,True,False,2,2
2014-12-05,510000.0,2,8,True,136.56741,False,False,False,2,True,False,12,3
2014-08-27,442200.0,4,8,False,150.50286,False,False,False,1,True,True,8,4
2015-04-08,600000.0,7,8,False,294.50251,False,False,False,2,True,False,4,3
2015-05-12,328000.0,3,8,False,208.288526,False,False,False,2,True,False,5,1
2015-03-13,975000.0,4,10,False,208.10272,False,False,False,2,True,False,3,4
2015-05-01,245000.0,3,7,False,161.65122,False,False,False,1,True,True,5,1
2015-04-16,460000.0,3,8,True,272.20579,False,False,False,2,False,False,4,2
2014-08-27,825000.0,2,6,False,106.83845,False,True,False,1,False,True,8,1
2014-05-05,830000.0,4,9,False,315.8702,False,False,False,2,True,False,5,4
2014-10-08,160000.0,3,7,False,127.27711,False,False,False,1,True,False,10,1
2015-05-01,435000.0,6,7,True,330.73468,False,False,False,3,False,True,5,2
2014-09-10,485000.0,5,7,True,177.44473,False,False,False,2,False,True,9,2
2014-09-19,828500.0,4,10,False,345.59916,False,False,False,2,True,False,9,3
2014-10-27,460000.0,3,8,False,154.21898,False,False,False,1,True,False,10,4
2015-02-06,1465000.0,3,10,True,230.39944,False,True,False,1,True,False,2,3
2015-02-26,400000.0,3,8,True,130.99323,False,False,False,1,False,True,2,4
2015-05-12,885000.0,3,7,True,204.3866,False,False,True,1,True,False,5,4
2014-07-07,505000.0,2,8,True,98.47718,False,False,False,2,True,False,7,4
2014-07-10,242000.0,2,6,False,89.18688,False,False,False,1,False,True,7,1
2015-04-23,730000.0,3,7,True,226.68332,False,False,False,3,True,False,4,4
2014-09-10,353000.0,2,7,False,79.89658,False,False,False,1,False,True,9,2
2014-12-29,1105000.0,5,10,False,306.5799,False,False,False,2,True,False,12,4
2015-02-04,256000.0,3,6,True,119.84487,False,False,False,1,False,True,2,1
2015-01-25,550000.0,3,8,True,198.81242,False,False,False,2,True,True,1,4
2014-12-05,360000.0,4,7,True,162.58025,False,False,False,1,True,True,12,3
2014-05-20,243000.0,2,7,True,164.43831,False,False,False,1,False,False,5,1
2014-10-20,250000.0,4,7,False,140.28353,False,False,False,1,True,False,10,1
2015-05-06,298000.0,2,5,False,78.96755,False,False,False,1,False,True,5,1
2014-08-29,366000.0,3,7,True,134.244835,False,False,False,2,True,False,8,3
2015-05-05,499000.0,4,7,False,226.68332,False,False,False,2,True,False,5,3
2014-09-24,398000.0,2,8,False,120.7739,False,False,False,2,False,True,9,4
2014-06-19,464000.0,3,7,False,122.63195999999999,False,False,False,1,False,False,6,3
2015-03-25,315000.0,4,7,False,290.78639,False,False,False,2,True,False,3,1
2014-05-20,615000.0,4,8,True,261.98646,False,False,False,2,True,True,5,4
2015-03-16,645000.0,3,8,False,152.36092,False,False,False,2,True,False,3,4
2014-10-15,825000.0,4,8,False,225.75429,False,False,False,2,True,False,10,4
2014-08-25,453000.0,3,7,False,132.85129,False,False,False,2,False,True,8,2
2014-11-21,418000.0,3,8,True,193.23824,False,False,True,2,True,True,11,3
2014-07-28,250000.0,3,7,False,135.63838,False,False,False,1,False,True,7,1
2014-07-22,510000.0,6,8,False,306.5799,False,False,False,4,True,False,7,4
2014-10-22,458950.0,2,7,True,142.14159,False,False,False,1,False,True,10,3
